city,hue10,hue30,hue50,hue70,hue90,sat10,sat30,sat50,sat70,sat90,val10,val30,val50,val70,val90,year
San Jose,0.0,0.07654921020656136,0.17496962332928312,0.5759416767922235,0.8323207776427703,0.010783168079539648,0.13223600957274165,0.2836901479243139,0.467747867858534,0.7527774709430848,0.12038719654528479,0.35088805533747525,0.5642217380779473,0.7599733720648754,0.9539521514161222,2014
Dubai,0.0262582056892779,0.08971553610503283,0.16192560175054704,0.5251641137855579,0.6914660831509847,0.03410610119776449,0.14249023559898363,0.27567337339453524,0.4506460579956465,0.7243905774019863,0.09697269426289035,0.3030499458530048,0.5017429193899782,0.6896606820505979,0.9041273299443235,2012
Dubai,0.009079118028534372,0.08041504539559015,0.16472114137483787,0.5719844357976653,0.7924773022049287,0.020270945083661434,0.13813485998260788,0.27810190304379534,0.45878974184713617,0.7420576250735839,0.11577703264947958,0.3501101428225611,0.5629629629629629,0.756755851129379,0.9441625231407442,2014
Doha,0.0024509803921568627,0.08823529411764706,0.16666666666666666,0.5220588235294118,0.7573529411764706,0.00886593139460441,0.10686617848940214,0.23324979209237195,0.40536645471593147,0.6878134311082978,0.14488106216898317,0.38515850784758343,0.5932152791912613,0.7969135802469135,0.9505882352941178,2012
Doha,0.0,0.07826086956521738,0.15403726708074533,0.5552795031055899,0.7763975155279503,0.008627010230445594,0.12017207508032826,0.2612195664565241,0.44858268011997476,0.7396498465016068,0.12566270952825576,0.37795740518429594,0.594451113778845,0.7807310578552409,0.9527010804321728,2014
Guatemala City,0.008356545961002786,0.0807799442896936,0.16434540389972144,0.5292479108635098,0.6935933147632312,0.020998702825376987,0.12953556270841343,0.2730271152771513,0.45253852548193796,0.724001785047356,0.10464911685550807,0.3051440329218106,0.49567296054224164,0.6859634471072378,0.921790493975368,2012
Guatemala City,0.0,0.07879490150637311,0.17381228273464658,0.5573580533024334,0.776361529548088,0.005543223930663621,0.12410996849879999,0.2672070213513387,0.44774329876908214,0.7333020874826749,0.12236781730505863,0.34964846586782866,0.5544420237230694,0.749885732070606,0.9490425305924841,2014
Rio de Janeiro,0.028571428571428567,0.09285714285714286,0.19285714285714287,0.5452380952380952,0.6952380952380952,0.037488440312867084,0.14321817441927526,0.2728102933687445,0.44609735307776655,0.7316815380959558,0.1098886468167514,0.30213023480997336,0.4835199131555737,0.6691789215686275,0.9031953522149602,2012
Rio de Janeiro,0.0,0.07502679528403003,0.16613076098606644,0.5755627009646302,0.8017148981779206,0.011172843575123484,0.1292329921642326,0.27087048652693657,0.44332144278180396,0.7132711281864065,0.11934323902571407,0.34348958333333324,0.5485475671750182,0.7451116086573037,0.9478280200969276,2014
Beirut,0.010389610389610391,0.08051948051948052,0.13506493506493505,0.5012987012987012,0.7090909090909091,0.02112171943508821,0.13870745191962253,0.2850018095279888,0.4761397387612867,0.753139996197699,0.11467683369644152,0.3197212066081505,0.5122004357298474,0.712389251997095,0.9292665214233843,2012
Beirut,0.0,0.06892655367231637,0.1423728813559322,0.536723163841808,0.7762711864406779,0.0,0.10873003172230941,0.2641124667070863,0.45606921337018924,0.7514220348110898,0.09167150810941663,0.3492752656618202,0.5717138707334786,0.7681285847672401,0.9540102954762153,2014
Minsk,0.017937219730941704,0.08968609865470853,0.1860986547085202,0.5605381165919282,0.7309417040358744,0.026005083247047853,0.11940762060960464,0.24030125154769283,0.41400992082337684,0.6926774346318534,0.1186625514403292,0.31498063422900013,0.4957616435441705,0.6792738082887475,0.9164614665550959,2012
Minsk,0.0,0.07776560788608981,0.1741511500547645,0.5684556407447974,0.7765607886089814,0.004232179891909571,0.1063251277861511,0.24414914577565028,0.422003137317669,0.7001497102994867,0.128080367949649,0.34691073589929794,0.5554294518866969,0.7530480704392484,0.9553506587820313,2014
Montevideo,0.031746031746031744,0.08888888888888889,0.16825396825396827,0.5333333333333333,0.7015873015873015,0.05069010420679773,0.15596982996423037,0.285915755182527,0.4566501265956101,0.7272576995759896,0.10422070062592939,0.2753159041394336,0.4505567659162431,0.6325804889857178,0.8817792302106029,2012
Montevideo,0.020702070207020702,0.08730873087308731,0.18901890189018905,0.5634563456345635,0.7731773177317731,0.029765224656939746,0.15069991922956946,0.2892835997961476,0.45915761058032917,0.7364781389840881,0.1215686274509804,0.33725490196078445,0.5237812907554409,0.7090849629349387,0.9213650858267182,2014
Asuncion,0.0026041666666666665,0.08072916666666667,0.1640625,0.5234375,0.6848958333333334,0.01825680534646907,0.12488026095825538,0.2477466621142329,0.4224107892123171,0.6798707321895184,0.0909525538610506,0.28633702493343016,0.4756656983781167,0.6633079157588961,0.8984083756959576,2012
Asuncion,0.009365244536940686,0.08532778355879292,0.18210197710718,0.5348595213319459,0.7336108220603538,0.022230587661719384,0.14069294186932807,0.285046580978283,0.4681067023822628,0.7531071416771651,0.11372549019607844,0.33482059490462845,0.5317149081854965,0.7174028088744149,0.9254901960784314,2014
Berlin,0.031719532554257086,0.09181969949916527,0.1669449081803005,0.5325542570951586,0.6961602671118531,0.03940936442949847,0.1458239684546874,0.27759939718797644,0.4557874177065899,0.7417871108844475,0.10328007746308396,0.2940934398450738,0.4782982328733963,0.6678286129266522,0.903425320745582,2012
Berlin,0.022532188841201714,0.08047210300429185,0.16523605150214593,0.5761802575107297,0.776824034334764,0.032591379149783335,0.14598775452683316,0.28235345661187605,0.4586042898741576,0.7347780052746574,0.11133144517066086,0.3142275595359251,0.5077523602033406,0.6995521665456307,0.914477124183007,2014
Lima,0.026066350710900472,0.09004739336492891,0.17061611374407584,0.523696682464455,0.6966824644549763,0.0341714179190184,0.12890895429201613,0.2522716893517424,0.42485272598165436,0.7157442757014172,0.1078491890583394,0.2976519002662794,0.4700072621641249,0.6531131918585976,0.891973675283262,2012
Lima,0.002997002997002997,0.08091908091908091,0.17382617382617382,0.5644355644355644,0.8161838161838162,0.015686274509803973,0.13231985606459515,0.2770954631225704,0.4585077401858464,0.7442695215305843,0.1259758896151053,0.3519491406439119,0.5565480513192931,0.7489917692855688,0.9444072792515699,2014
San Salvador,0.014705882352941173,0.08872549019607799,0.17647058823529413,0.5441176470588235,0.7083333333333334,0.025128898912765762,0.1330305563253537,0.2717303422376853,0.44745937349855924,0.7351257764117298,0.11311304768821108,0.3069426289034132,0.4878600823045267,0.6787150157598176,0.9105814270152508,2012
San Salvador,0.0077605321507760545,0.08536585365853659,0.1951219512195122,0.5565410199556541,0.7272727272727273,0.019870297333981546,0.12846245078031493,0.2660066018115985,0.44183980723512817,0.7235075458113538,0.12298786181139124,0.34408978406177276,0.540714063403139,0.7269339541372104,0.9311721132897604,2014
Cairo,0.0,0.07692307692307693,0.13647642679900746,0.4491315136476427,0.6898263027295285,0.010946437706422644,0.12290511027366835,0.24818920423286106,0.42286046681115647,0.7211977201167865,0.08147364135965804,0.26622731830140745,0.4590898087630114,0.6648789639312515,0.9132691842168968,2012
Cairo,0.0,0.07427937915742794,0.15521064301552107,0.5033259423503326,0.7394678492239468,0.0,0.1091989439101484,0.2581995628623304,0.4522547223858559,0.7596377693460767,0.11946398192751406,0.36584095860566446,0.5781768336964415,0.7718718833212297,0.9536064769792749,2014
Kuwait City,0.0,0.07966101694915254,0.15254237288135594,0.49288135593220217,0.7152542372881356,0.0,0.10385992979570775,0.2402786803871321,0.43535407486386274,0.7424297299231983,0.12270157869926124,0.3730853328985915,0.5851051531723799,0.7723699029784925,0.9537955712850306,2012
Kuwait City,0.0,0.07386363636363638,0.14772727272727273,0.540719696969697,0.7774621212121212,0.0,0.11021058201510515,0.25829632834964356,0.4541053882995125,0.7605839966308493,0.0980636699124094,0.37680958974217227,0.5944565480513193,0.7842283464461328,0.9589795779903656,2014
Mecca,0.0175054704595186,0.0962800875273523,0.16630196936542668,0.4989059080962801,0.6652078774617067,0.02414162555359772,0.1151873852932006,0.21011649702673715,0.3500208182565,0.620406427240009,0.11889615105301385,0.3376736867586541,0.5251755022996852,0.7180973129992738,0.9342338416848222,2012
Mecca,0.0,0.09014675052410903,0.1719077568134172,0.4842767295597484,0.69916142557652,0.005297573103059885,0.11048469340535279,0.24573197984672582,0.4364155817615427,0.7499542312368279,0.11575769789397242,0.3902808036794965,0.6032519642376973,0.7881254901960784,0.9539346367404987,2014
Singapore,0.0,0.07976366322008863,0.14623338257016247,0.4948301329394387,0.7208271787296898,0.010967774220229692,0.11854556103605128,0.2559703923382103,0.443215873205793,0.7362195015140034,0.12389251997095135,0.3608277660094508,0.5621412578872379,0.7446623093681917,0.9438755749213266,2012
Singapore,0.0,0.0726457399103139,0.14349775784753366,0.5515695067264574,0.7704035874439461,0.0009372757631453607,0.10114391599441552,0.2364357048954015,0.41560466829229437,0.6997807053114993,0.1287107522747662,0.37825226386851024,0.5916851925955567,0.7795336222105543,0.9591438321343548,2014
Sydney,0.02713178294573644,0.09043927648578813,0.16666666666666666,0.5516795865633075,0.6989664082687338,0.039405393537825545,0.15185769867887158,0.2871048484182084,0.46049912332157394,0.7239251304782475,0.09073105785524088,0.27977487291212777,0.47029169692568384,0.6718470104091019,0.9066922601412732,2012
Sydney,0.0231436837029894,0.08100289296046287,0.16972034715525555,0.5920925747348119,0.8100289296046287,0.03650147118450643,0.1628885633768361,0.3034522768897769,0.472563672702027,0.7315234069526682,0.10227547809247156,0.3049931083544529,0.5098805147058824,0.7121610503234843,0.9271086212262684,2014
Stockholm,0.02424942263279446,0.08429561200923788,0.1535796766743649,0.5450346420323325,0.7494226327944573,0.03529411764705881,0.1471740989143271,0.2878471210548594,0.474575021103817,0.7555308467893165,0.1118010167029775,0.31010651174049864,0.5015129508593561,0.6921931735657227,0.9170902929072864,2012
Stockholm,0.006842619745845552,0.07135874877810362,0.13196480938416422,0.5816226783968721,0.8191593352883676,0.01756058824653797,0.14212176799517973,0.2886566561046106,0.46850564326232397,0.7364699345378071,0.10815783103364801,0.3222464294359719,0.5362866134107964,0.7399782135076253,0.9487775357056402,2014
Amsterdam,0.027918781725888325,0.08756345177664973,0.16624365482233502,0.5393401015228426,0.7233502538071066,0.03728849418613002,0.14194929924195399,0.273224917298007,0.45750781308493416,0.74894101709762,0.10365892035826678,0.28783587509077696,0.4649491895523642,0.6553497942386831,0.8993133485612623,2012
Amsterdam,0.02055406613047364,0.07685433422698837,0.15013404825737264,0.5826630920464699,0.8221626452189454,0.033657921120444356,0.1519015691451724,0.29076263059554563,0.4667991529741002,0.7393934471135464,0.10962236746550474,0.3126240619704672,0.5090192867270366,0.7087388041636408,0.9253691600096828,2014
Seoul,0.03553299492385787,0.08883248730964467,0.1548223350253807,0.5,0.699238578680203,0.04172420825478024,0.14563054188930336,0.2731309742876744,0.44930395955290264,0.7225238131906829,0.11685669329460181,0.31642580488985717,0.5000060518034375,0.6802896698856398,0.8979060760106512,2012
Seoul,0.025225225225225224,0.08198198198198198,0.15585585585585585,0.5585585585585585,0.7315315315315315,0.030606765820943318,0.13636847852626657,0.2694787553183705,0.4458820368892745,0.727613897407871,0.1215686274509804,0.339992737835875,0.5399419026870007,0.7206495098039214,0.9196441539578796,2014
Kuala Lumpur,0.02906976744186046,0.08575581395348837,0.14680232558139536,0.4869186046511628,0.7063953488372093,0.04099486764525135,0.1534255291261597,0.2905230449311026,0.47907381314451747,0.76019304167147,0.12124546114742193,0.3188211086903897,0.5042907286371339,0.6843996610990075,0.9052747518760595,2012
Kuala Lumpur,0.004573170731707317,0.07774390243902439,0.15625,0.5472560975609756,0.7774390243902439,0.014975910709736032,0.12009921249342091,0.2573718949214396,0.4381101430355254,0.7178694196580202,0.12941176470588234,0.363277656741709,0.5670781893004114,0.7524203431372549,0.945693751253109,2014
Rome,0.030978934324659237,0.08674101610904585,0.1449814126394052,0.5303593556381659,0.6976456009913259,0.040446303764661545,0.15353695490184474,0.2854717959191497,0.4625632672720949,0.7508776115238145,0.11931493585088357,0.30991285403050106,0.4911401597676107,0.6815005508376191,0.908410441454552,2012
Rome,0.011023622047244094,0.07559055118110236,0.13858267716535433,0.5708661417322834,0.7771653543307087,0.020671752911655294,0.13802945724979349,0.2775112818769532,0.4530116178955895,0.7281175017413848,0.12822017695967275,0.35299322198014993,0.5549449467286915,0.7474718023783586,0.9433020091987415,2014
Santo Domingo,0.01818181818181818,0.09090909090909093,0.1781818181818182,0.5436363636363636,0.7109090909090909,0.029082693586097472,0.13346038111852404,0.26480176366136626,0.4385216521729506,0.7226717528090602,0.11433137254901962,0.3065279445111378,0.4900739534568153,0.6830928610497554,0.9149455337690633,2012
Santo Domingo,0.0049833887043189366,0.08056478405315615,0.1818936877076412,0.5681063122923588,0.8139534883720929,0.01804368938685029,0.13909662997751682,0.28510210423945864,0.4660115026127395,0.7494889235405778,0.12988249522031037,0.3575053709755508,0.5570442992011619,0.7463147570139164,0.9438810550382047,2014
Caracas,0.011235955056179777,0.08426966292134831,0.1647940074906367,0.4906367041198502,0.6928838951310862,0.02724557472867814,0.1417577841115173,0.2766905000159402,0.4472707133893246,0.730662773087201,0.09913834045729017,0.2855361897845558,0.4668445155840114,0.6643548777535706,0.8980634229000243,2012
Caracas,0.0014044943820224723,0.08356741573033707,0.19171348314606745,0.5526685393258427,0.7233146067415732,0.015107518815873343,0.11919027938005508,0.2496519717441445,0.42346035831349393,0.7157611095530938,0.1281287823771484,0.3472833076786078,0.5308517156862744,0.7167133520074697,0.9293673024765462,2014
Dublin,0.02224824355971897,0.08548009367681499,0.16627634660421545,0.5515222482435597,0.7505854800936768,0.032520509090598684,0.1434218161641095,0.2830536181892642,0.4692797710555194,0.7474252727287817,0.10596344710723796,0.3035100459937061,0.48335148874364564,0.669048755304591,0.9048984999092231,2012
Dublin,0.0,0.0710801393728223,0.1456445993031359,0.5804878048780487,0.8299651567944251,0.0037539312048730355,0.1300431288756227,0.28342173615913446,0.468201687086022,0.7446659790239765,0.10459026149654188,0.3249939481965625,0.5378973387194383,0.7448834867280244,0.953110626966836,2014
Toronto,0.033953997809419496,0.09090909090909093,0.16757940854326395,0.5542168674698795,0.7415115005476451,0.04944248984342704,0.16191835962929063,0.29436400020733816,0.4670085367272926,0.7467608849746048,0.10470484490092333,0.28834422657952075,0.4713749697409828,0.6623592568301617,0.8997337206487535,2012
Toronto,0.0,0.0711768851303735,0.13883016208597604,0.5806906272022551,0.8132487667371389,0.010244112098591775,0.1407156266082592,0.28339594973498416,0.460607990404183,0.7283283038460183,0.06971677559912852,0.27408885387637905,0.4862139917695474,0.6930162188332124,0.9152142338416849,2014
Los Angeles,0.030303030303030307,0.09354413702239787,0.19235836627140976,0.5757575757575758,0.7773386034255599,0.04646116649083988,0.16523010808882202,0.29948403517516253,0.47316301922107734,0.749530952047565,0.09477245219075284,0.2733877995642701,0.4614500121036069,0.6593917748426531,0.9031868924855262,2012
Los Angeles,0.005855562784645414,0.07482108002602472,0.16655823031880287,0.6011711125569291,0.8327911515940143,0.017338671582734708,0.1473506069108373,0.29108378103969923,0.46225130765820455,0.7282758620923566,0.10125877511498427,0.30902987706253415,0.5210648354281158,0.733442265795207,0.9484991527475186,2014
Guayaquil,0.01634472511144131,0.08172362555720654,0.1664190193164933,0.5260029717682021,0.6983655274888558,0.028282611001129238,0.13059628459557773,0.2654509205233843,0.44305973299552526,0.7213282840979496,0.11093221602366438,0.3116218833212297,0.4901960784313724,0.6665649963689181,0.8945658587509083,2012
Guayaquil,0.0007473841554559044,0.08221225710014947,0.17189835575485798,0.5500747384155455,0.7772795216741405,0.012986847596158145,0.13332089855734466,0.2794102474190776,0.4619175207544761,0.7478384801800787,0.1314480394233818,0.36347650171179574,0.5619836823618336,0.7485305233204391,0.9418202205882354,2014
Santiago,0.02720348204570185,0.09031556039173014,0.18171926006528835,0.5495103373231773,0.7366702937976061,0.03742825416880449,0.14511796361042906,0.27896769636125207,0.4585177609217523,0.7483220779250722,0.0975671750181554,0.28243347832532983,0.4598281287823771,0.6508109416606149,0.8957480029048657,2012
Santiago,0.015373864430468204,0.07896575821104122,0.1663172606568833,0.5709294199860238,0.8120195667365478,0.026235773488847196,0.15216839475453825,0.30164717718892675,0.4867702624668204,0.7688286153320406,0.11756233357540545,0.3382473977245219,0.5422900024207213,0.7334961666327431,0.9353535493397668,2014
Moscow,0.02774746687451456,0.08807482462977398,0.16679657053780206,0.5448168355416991,0.7544816835541699,0.037347986906944505,0.14441538533656148,0.2783959494134025,0.4576162207744308,0.7334853472015551,0.12040006125907157,0.31111111111111106,0.4939603001694505,0.6855482933914308,0.9125272331154686,2012
Moscow,0.01073492981007432,0.07762180016515277,0.152766308835673,0.5829892650701899,0.7935590421139554,0.020099977154462975,0.12711614401830057,0.2618169149630881,0.4360899422601048,0.7056752373404684,0.1269139874327278,0.34321870970610463,0.5516530917922724,0.7495886008724477,0.949053687341357,2014
Buenos Aires,0.02282453637660485,0.08701854493580599,0.16690442225392296,0.5249643366619116,0.6990014265335235,0.03344817033884252,0.14331985998851743,0.27793417415644067,0.46402535690795627,0.7458335322234243,0.10444565480513193,0.291171802054155,0.4737230694747035,0.6640214851372646,0.8973093681917212,2012
Buenos Aires,0.017103762827822118,0.08494868871151652,0.1847206385404789,0.5587229190421893,0.7782212086659065,0.028045714304664744,0.14798994309009195,0.28849487043346544,0.4651762451714764,0.7449284288471838,0.1158999084062691,0.32950490620123474,0.5217777777777778,0.7078653683695699,0.9190965274998888,2014
Bogota,0.009247027741083224,0.08058124174372522,0.15984147952443858,0.5323645970937912,0.7331571994715984,0.023002714719615736,0.1283219091489204,0.26451988115095537,0.4505457215697006,0.7287023116502864,0.09811523169821564,0.28911522633744857,0.47853425320745585,0.6719483121541153,0.9091125339024498,2012
Bogota,0.0,0.07850029291154073,0.1769185705916813,0.5664909197422379,0.7937902753368483,0.0029596274899016976,0.11616754131898697,0.26236082194150456,0.4509519040516269,0.7468470054046485,0.12549019607843134,0.36216150460184066,0.5714307598039214,0.7648874364560638,0.95666711128896,2014
Manila,0.015011547344110854,0.08198614318706697,0.14549653579676675,0.48036951501154745,0.6997690531177829,0.026925176735443312,0.14465543669801537,0.2907729796727453,0.4781243389489157,0.7499648768422417,0.11765916243040428,0.33160251755023,0.5220406681190994,0.7106608569353667,0.9281172597434035,2012
Manila,0.0,0.0712682379349046,0.15488215488215487,0.5695847362514029,0.8052749719416387,0.0,0.10898142859560381,0.2508997822785895,0.42705311085649067,0.7074304188932024,0.13096102638586302,0.3738205525265661,0.5946111778044549,0.7894819656257563,0.9667333600106708,2014
Barcelona,0.03365810451727192,0.09034543844109832,0.1691762621789194,0.5535872453498671,0.7218777679362267,0.04876565444944246,0.15559296063522998,0.2835190463207413,0.45777318538993783,0.7397202295615446,0.1143692785756278,0.3051794050953715,0.4857903655289276,0.6641975308641975,0.8971447591382236,2012
Barcelona,0.01812688821752266,0.0797583081570997,0.1595166163141994,0.5716012084592145,0.7854984894259819,0.0277869642558849,0.14841517086180625,0.2891276222244885,0.46435433228195266,0.7395568972228139,0.12135330882352942,0.3399404206126895,0.5389664199012938,0.7306947470346161,0.9353425320745579,2014
Bangkok,0.017964071856287425,0.08383233532934131,0.1532934131736527,0.5053892215568863,0.7113772455089821,0.028544599446274743,0.13872093125296125,0.2680962920508591,0.443124338690267,0.7295119372188621,0.12462115710481728,0.3418322390684668,0.5372912127814088,0.7247470346163156,0.9294483781166788,2012
Bangkok,0.01404786680541103,0.08012486992715921,0.1753381893860562,0.581165452653486,0.777315296566077,0.021164962576006755,0.1232912648978028,0.25409213488892723,0.4248083383891429,0.7024533004689932,0.12262905162064824,0.3578053443599662,0.5747744080331094,0.765190026627935,0.9506764705882352,2014
Istanbul,0.029135338345864664,0.0911654135338346,0.1851503759398496,0.5601503759398496,0.7490601503759399,0.04278191092020199,0.15755710781422833,0.2925903194218173,0.47121747947816445,0.7501257479775746,0.099320987654321,0.2877899759440813,0.4687424352457033,0.6627087872185911,0.89743524570322,2012
Istanbul,0.012864918357248886,0.08708560118753092,0.19247897080653145,0.5625927758535378,0.7521029193468579,0.023012367958744194,0.13347494318732422,0.2748292569201616,0.45819624208528864,0.7673536218860834,0.10762908991451255,0.3412553821528611,0.5353304284676834,0.7305588902227558,0.9309973372064875,2014
Mexico City,0.019538188277087042,0.08880994671403197,0.17317939609236235,0.5328596802841918,0.7353463587921847,0.029260556375410918,0.1308649174304831,0.25699286323803705,0.4335296753792079,0.7216478837411298,0.10082304526748972,0.2897845557976277,0.4754054708303073,0.669503356898315,0.9097225049189228,2012
Mexico City,0.011357769747031492,0.07743933918430562,0.16468766133195664,0.572534847702633,0.8177594217862674,0.022639326936106874,0.137341098873578,0.27925077244406393,0.4594992898443194,0.7449504792205923,0.11335947712418301,0.3334147499830383,0.5365492909966755,0.7308157831033647,0.9363123026988576,2014
Paris,0.02737520128824477,0.0893719806763285,0.16505636070853466,0.5418679549114331,0.7455716586151369,0.03471516489589626,0.1407554075119489,0.2741185999752118,0.4554148156462897,0.7440637176404169,0.10585755939352971,0.2949648995400629,0.4803437424352457,0.6774780035470978,0.911884951511469,2012
Paris,0.006542526421741319,0.07498741821841973,0.1540010065425264,0.5878208354302971,0.8193256165072974,0.016725055412346177,0.13505285928428898,0.2782660848667459,0.45740838556095625,0.7345031771435283,0.11182551440329219,0.32455821834906795,0.5342168966351972,0.739530577663164,0.9439879685207424,2014
Jakarta,0.022880215343203232,0.08613728129205922,0.16285329744279947,0.5047106325706595,0.6985195154777928,0.03421462278249378,0.15608352798074385,0.2940924672931738,0.4752079287443133,0.7532432067831347,0.11245135732109068,0.30775576897425644,0.491557734204793,0.6826325344952796,0.9100024207213752,2012
Jakarta,0.015954950727358048,0.08962928202721727,0.1984983575786016,0.5584232754575317,0.7855466916940403,0.025375336285254724,0.13636568365213164,0.268126951946674,0.4419320740346405,0.7313395561188143,0.1229779411764706,0.3420963447107238,0.5378963931251513,0.7269063180827888,0.9294117647058824,2014
Tokyo,0.03968253968253968,0.0873015873015873,0.1370851370851371,0.4163059163059163,0.6782106782106783,0.05041691324316846,0.15589203208762004,0.28749017811351996,0.4685294363243579,0.7422859602390639,0.1151053013798112,0.3080125877511498,0.4906053813725072,0.6763596549731002,0.8931647473804338,2012
Tokyo,0.03379549393414212,0.07885615251299828,0.12478336221837087,0.5394280762564991,0.7647313691507799,0.0534780952950928,0.16744015804088724,0.30052742900378343,0.4701767192713844,0.7236064432532862,0.12431614621157105,0.3314572742677318,0.5227547809247155,0.7041636407649479,0.9038126361655774,2014
London,0.03002680965147452,0.09008042895442359,0.1651474530831099,0.535656836461126,0.7340482573726541,0.03952685010977865,0.14435372258823534,0.2739138963045459,0.4499210457430449,0.7294422725939653,0.11000968288549988,0.2979060760106512,0.4784758347783559,0.6715298959089808,0.903449527959332,2012
London,0.020782819535850358,0.07689643228264635,0.14374783512296502,0.5871146518877728,0.8389331485971597,0.03276703451111637,0.15193605245802866,0.2933196521794401,0.4670563143830904,0.7326882161067819,0.11539578794480757,0.32115710481723553,0.5229968530622126,0.7187943614945976,0.9265916243040427,2014
